LEN,Lennar Corporation Class A Common Stock,$97.47,1.78,1.86%,29131812352.00,United States,,756251,Consumer Services,Building operators,/market-activity/stocks/len
LEO,BNY Mellon Strategic Municipals Inc. Common Stock,$7.855,0.025,0.319%,489179645.00,United States,1987,129823,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/leo
LEV,The Lion Electric Company Common Shares,$8.5243,-0.3557,-4.006%,1615078765.00,Canada,2021,831873,,,/market-activity/stocks/lev
LEVI,Levi Strauss & Co Class A Common Stock,$23.05,0.09,0.392%,9174380984.00,United States,2019,791159,Basic Industries,Industrial Specialties,/market-activity/stocks/levi
LFC,China Life Insurance Company Limited American Depositary Shares,$8.965,-0.035,-0.389%,50678616065.00,China,2003,246470,Finance,Life Insurance,/market-activity/stocks/lfc
LFG,Archaea Energy Inc. Class A Common Stock,$17.47,-0.41,-2.293%,1016288617.00,United States,2020,168598,,,/market-activity/stocks/lfg
LFT,Lument Finance Trust Inc. Common Stock,$3.1408,-0.0192,-0.608%,78356311.00,United States,2013,101560,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/lft
LGI,Lazard Global Total Return and Income Fund Common Stock,$20.06,0.11,0.551%,260973800.00,United States,2004,28071,,,/market-activity/stocks/lgi
LGV,Longview Acquisition Corp. II Class A Common Stock,$9.735,0.015,0.154%,839643750.00,,2021,181695,,,/market-activity/stocks/lgv
LH,Laboratory Corporation of America Holdings Common Stock,$274.425,1.465,0.537%,26262472500.00,United States,,304990,Health Care,Medical Specialities,/market-activity/stocks/lh
LHC,Leo Holdings Corp. II Class A Ordinary Shares,$9.74,-0.03,-0.307%,456562500.00,,2021,4195,Finance,Business Services,/market-activity/stocks/lhc
LHX,L3Harris Technologies Inc. Common Stock,$211.32,1.40,0.667%,41466366109.00,United States,,1073014,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/lhx
LICY,Li-Cycle Holdings Corp. Common Shares,$7.48,-0.30,-3.856%,1220583071.00,,2021,792880,,,/market-activity/stocks/licy
LII,Lennox International Inc. Common Stock,$271.04,-6.23,-2.247%,9919160082.00,United States,1999,166578,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/lii
LIN,Linde plc Ordinary Share,$322.90,1.49,0.464%,165503922640.00,,2018,913491,Basic Industries,Major Chemicals,/market-activity/stocks/lin
LITB,LightInTheBox Holding Co. Ltd. American Depositary Shares each representing 2 ordinary shares,$1.15,-0.10,-8.00%,128541912.00,China,2013,90726,Consumer Services,Catalog/Specialty Distribution,/market-activity/stocks/litb
LL,LL Flooring Holdings Inc. Common Stock,$14.41,-0.16,-1.098%,419160789.00,United States,2007,90754,Consumer Services,RETAIL: Building Materials,/market-activity/stocks/ll
LLY,Eli Lilly and Company Common Stock,$249.75,1.47,0.592%,238908950152.00,United States,,1331668,Health Care,Biotechnology: Pharmaceutical Preparations,/market-activity/stocks/lly
LMND,Lemonade Inc. Common Stock,$31.1232,-2.9968,-8.783%,1918545251.00,United States,2020,1659667,Finance,Property-Casualty Insurers,/market-activity/stocks/lmnd
LMT,Lockheed Martin Corporation Common Stock,$386.43,-0.58,-0.15%,105235293628.00,United States,,960083,Capital Goods,Aerospace,/market-activity/stocks/lmt
LNC,Lincoln National Corporation Common Stock,$71.40,0.23,0.323%,12902600252.00,United States,,1059637,Finance,Life Insurance,/market-activity/stocks/lnc
LND,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),$5.35,-0.175,-3.167%,530676777.00,Brazil,,20830,,Farming/Seeds/Milling,/market-activity/stocks/lnd
LNFA,L&amp;F Acquisition Corp. Class A Ordinary Shares,$10.06,0.00,0.00%,216918750.00,United States,2021,3796,Finance,Business Services,/market-activity/stocks/lnfa
LNN,Lindsay Corporation Common Stock,$124.69,-3.40,-2.654%,1368147558.00,United States,,21856,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/lnn
LOCC,Live Oak Crestview Climate Acquisition Corp. Class A Common Stock,$9.71,0.01,0.103%,250032500.00,,2021,307,,,/market-activity/stocks/locc
LOCL,Local Bounti Corporation Common Stock,$4.79,0.13,2.79%,413602849.00,,2021,33433,,Farming/Seeds/Milling,/market-activity/stocks/locl
LOKM,Live Oak Mobility Acquisition Corp. Class A Common Stock,$9.72,0.00,0.00%,307395000.00,,2021,10861,,,/market-activity/stocks/lokm
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,$6.22,-0.03,-0.48%,732029430.00,Argentina,2017,57111,Capital Goods,Building Materials,/market-activity/stocks/loma
LOW,Lowe's Companies Inc. Common Stock,$238.856,0.506,0.212%,160928558576.00,United States,,1154338,Consumer Services,RETAIL: Building Materials,/market-activity/stocks/low
LPG,Dorian LPG Ltd. Common Stock,$12.34,0.21,1.731%,495332116.00,,2014,202325,Transportation,Marine Transportation,/market-activity/stocks/lpg
LPI,Laredo Petroleum Inc. Common Stock,$67.71,-1.28,-1.855%,1155853712.00,United States,2011,431226,Energy,Oil & Gas Production,/market-activity/stocks/lpi
LPL,LG Display Co Ltd AMERICAN DEPOSITORY SHARES,$8.33,0.05,0.604%,5961209562.00,South Korea,2004,378685,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/lpl
LPX,Louisiana-Pacific Corporation Common Stock,$70.55,1.90,2.768%,6207635379.00,United States,,524421,,,/market-activity/stocks/lpx
LRN,Stride Inc. Common Stock,$35.77,-0.29,-0.804%,1530517496.00,United States,,176422,Miscellaneous,Other Consumer Services,/market-activity/stocks/lrn
LSI,Life Storage Inc. Common Stock,$137.26,3.53,2.64%,10186327590.00,United States,,231734,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/lsi
LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,$31.92,-2.70,-7.799%,4728032949.00,,,1280702,,,/market-activity/stocks/lspd
LTC,LTC Properties Inc. Common Stock,$35.45,0.09,0.255%,1395809860.00,United States,,152096,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/ltc
LTH,Life Time Group Holdings Inc. Common Stock,$15.23,-0.38,-2.434%,2940303039.00,,2021,170324,Consumer Services,Hotels/Resorts,/market-activity/stocks/lth
LTHM,Livent Corporation Common Stock,$22.89,-0.47,-2.012%,3698452116.00,United States,2018,873725,Basic Industries,Industrial Specialties,/market-activity/stocks/lthm
LU,Lufax Holding Ltd American Depositary Shares two of which representing one Ordinary Share,$4.78,-0.29,-5.72%,11769799354.00,China,2020,2497630,Finance,Finance: Consumer Services,/market-activity/stocks/lu
LUB,Luby's Inc. Common Stock,$2.80,0.00,0.00%,86853852.00,United States,,9051,Consumer Services,Restaurants,/market-activity/stocks/lub
LUMN,Lumen Technologies Inc. Common Stock,$12.62,0.04,0.318%,12921544375.00,United States,,5112465,Public Utilities,Telecommunications Equipment,/market-activity/stocks/lumn
LUV,Southwest Airlines Company Common Stock,$44.51,-0.67,-1.483%,26346355061.00,United States,,4990972,Transportation,Air Freight/Delivery Services,/market-activity/stocks/luv
LVS,Las Vegas Sands Corp. Common Stock,$44.70,0.05,0.112%,34150341914.00,United States,2004,7049273,Consumer Services,Hotels/Resorts,/market-activity/stocks/lvs
LW,Lamb Weston Holdings Inc. Common Stock ,$64.07,-0.52,-0.805%,9303194652.00,,2016,436798,Consumer Non-Durables,Specialty Foods,/market-activity/stocks/lw
LXP,LXP Industrial Trust Common Stock (Maryland REIT),$15.34,0.35,2.335%,4338419407.00,United States,,1233255,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/lxp
LXU,LSB Industries Inc. Common Stock,$10.63,0.08,0.758%,944204169.00,United States,,112484,Basic Industries,Industrial Specialties,/market-activity/stocks/lxu
LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),$100.23,0.70,0.703%,33075900000.00,Netherlands,,882230,Basic Industries,Industrial Specialties,/market-activity/stocks/lyb
LYG,Lloyds Banking Group Plc American Depositary Shares,$2.87,0.03,1.056%,50969883560.00,United Kingdom,,8150744,Finance,Commercial Banks,/market-activity/stocks/lyg
LYV,Live Nation Entertainment Inc. Common Stock,$108.79,-2.30,-2.07%,24440761074.00,United States,,829677,Consumer Services,Movies/Entertainment,/market-activity/stocks/lyv
LZB,La-Z-Boy Incorporated Common Stock,$36.85,-0.82,-2.177%,1617930867.00,United States,,163538,Consumer Durables,Home Furnishings,/market-activity/stocks/lzb
M,Macy's Inc Common Stock,$25.25,-0.95,-3.626%,7556552754.00,United States,,8243260,Consumer Services,Department/Specialty Retail Stores,/market-activity/stocks/m
MA,Mastercard Incorporated Common Stock,$397.77,5.71,1.456%,389754255904.00,United States,2006,3337089,Miscellaneous,Business Services,/market-activity/stocks/ma
MAA,Mid-America Apartment Communities Inc. Common Stock,$211.78,6.53,3.181%,24383994045.00,United States,1994,295874,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/maa
MAC,Macerich Company (The) Common Stock,$16.395,-0.135,-0.817%,3492752436.00,United States,1994,850158,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/mac
MACC,Mission Advancement Corp. Class A Common Stock,$9.72,0.01,0.103%,419175000.00,,2021,147,,,/market-activity/stocks/macc
MAIN,Main Street Capital Corporation Common Stock,$43.98,-0.09,-0.204%,3060268740.00,United States,2007,203611,Finance,Finance/Investors Services,/market-activity/stocks/main
MAN,ManpowerGroup Common Stock,$107.01,-2.09,-1.916%,5804210950.00,United States,,174460,Technology,Professional Services,/market-activity/stocks/man
MANU,Manchester United Ltd. Class A Ordinary Shares,$13.505,-0.255,-1.853%,2201352314.00,United Kingdom,2012,231417,Consumer Services,Movies/Entertainment,/market-activity/stocks/manu
MAS,Masco Corporation Common Stock,$63.73,0.37,0.584%,15555695929.00,United States,,820842,Capital Goods,Building Products,/market-activity/stocks/mas
MATX,Matson Inc. Common Stock,$99.55,-0.45,-0.45%,4184282315.00,United States,,272130,Transportation,Marine Transportation,/market-activity/stocks/matx
MAV,Pioneer Municipal High Income Advantage Fund Inc.,$10.89,0.02,0.184%,260428241.00,United States,,44523,Finance,Finance Companies,/market-activity/stocks/mav
MAX,MediaAlpha Inc. Class A Common Stock,$14.5299,-0.1101,-0.752%,572513368.00,,2020,114906,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/max
MAXR,Maxar Technologies Inc.,$25.40,-0.89,-3.385%,1845625925.00,,,429692,Capital Goods,Telecommunications Equipment,/market-activity/stocks/maxr
MBAC,M3-Brigade Acquisition II Corp. Class A Common Stock,$9.98,-0.01,-0.10%,499000000.00,,2021,234500,,,/market-activity/stocks/mbac
MBI,MBIA Inc. Common Stock,$14.45,-0.20,-1.365%,786170370.00,United States,1987,162522,Finance,Property-Casualty Insurers,/market-activity/stocks/mbi
MBSC,M3-Brigade Acquisition III Corp. Class A Common Stock,$9.94,0.00,0.00%,372750000.00,,2021,10,,,/market-activity/stocks/mbsc
MBT,Mobile TeleSystems Public Joint Stock Company American Depositary Shares (Each representing 2 Shares of Common Stock),$7.62,-0.08,-1.039%,6579706086.00,Russia,,751958,Public Utilities,Telecommunications Equipment,/market-activity/stocks/mbt
MC,Moelis & Company Class A Common Stock,$55.63,-1.22,-2.146%,3660997394.00,,2014,193758,Finance,Investment Bankers/Brokers/Service,/market-activity/stocks/mc
MCA,Blackrock MuniYield California Quality Fund Inc. Common Stock,$14.42,0.05,0.348%,496130439.00,United States,1992,65813,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/mca
MCB,Metropolitan Bank Holding Corp. Common Stock,$102.82,-0.41,-0.397%,1151343915.00,,2017,31555,Finance,Major Banks,/market-activity/stocks/mcb
MCD,McDonald's Corporation Common Stock,$261.58,2.59,1.00%,195464458795.00,United States,,1200032,Consumer Services,Restaurants,/market-activity/stocks/mcd
MCG,Membership Collective Group Inc. Class A Common Stock,$8.66,-0.28,-3.132%,1753910796.00,,2021,172136,Consumer Services,Hotels/Resorts,/market-activity/stocks/mcg
MCI,Barings Corporate Investors Common Stock,$15.92,0.2599,1.66%,322566566.00,United States,,18622,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/mci
MCK,McKesson Corporation Common Stock,$258.75,1.83,0.712%,39506510453.00,United States,,755885,Health Care,Other Pharmaceuticals,/market-activity/stocks/mck
MCN,Madison Covered Call & Equity Strategy Fund Common Stock,$7.9446,0.0546,0.692%,166502077.00,United States,2004,48785,,,/market-activity/stocks/mcn
MCO,Moody's Corporation Common Stock,$346.39,2.49,0.724%,64393901000.00,United States,,467961,Technology,Advertising,/market-activity/stocks/mco
MCR,MFS Charter Income Trust Common Stock,$8.1562,-0.0838,-1.017%,362868620.00,United States,1989,18804,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/mcr
MCS,Marcus Corporation (The) Common Stock,$16.86,-0.46,-2.656%,529733832.00,United States,,49558,Consumer Services,Movies/Entertainment,/market-activity/stocks/mcs
MCW,Mister Car Wash Inc. Common Stock,$17.44,0.00,0.00%,5185630999.00,,2021,400314,,,/market-activity/stocks/mcw
MCY,Mercury General Corporation Common Stock,$52.48,-0.10,-0.19%,2905858954.00,United States,,178404,Finance,Property-Casualty Insurers,/market-activity/stocks/mcy
MD,Mednax Inc. Common Stock,$24.415,0.195,0.805%,2110736933.00,United States,,147014,Health Care,Medical Specialities,/market-activity/stocks/md
MDC,M.D.C. Holdings Inc. Common Stock,$48.01,1.77,3.828%,3393317418.00,United States,,534344,Capital Goods,Homebuilding,/market-activity/stocks/mdc
MDH,MDH Acquisition Corp. Class A Common Stock,$9.77,0.04,0.411%,337065000.00,,2004,97901,,,/market-activity/stocks/mdh
MDT,Medtronic plc. Ordinary Shares,$102.53,-1.06,-1.023%,137857509594.00,United States,,5252957,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,/market-activity/stocks/mdt
MDU,MDU Resources Group Inc. Common Stock (Holding Company),$29.4225,0.2725,0.935%,5983087148.00,United States,,397277,,,/market-activity/stocks/mdu
MDVA,Modiv Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock,$26.1254,-0.0746,-0.285%,0.00,,2021,1270,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/mdva
MEC,Mayville Engineering Company Inc. Common Stock,$11.71,-0.06,-0.51%,239313979.00,,2019,27457,Capital Goods,Metal Fabrications,/market-activity/stocks/mec
MED,MEDIFAST INC Common Stock,$194.00,-4.63,-2.331%,2253549202.00,United States,,58425,Miscellaneous,Other Consumer Services,/market-activity/stocks/med
MEG,Montrose Environmental Group Inc. Common Stock,$44.42,-1.92,-4.143%,1310007988.00,United States,2020,64326,,,/market-activity/stocks/meg
MEGI,MainStay CBRE Global Infrastructure Megatrends Fund Common Shares,$19.95,-0.05,-0.25%,0.00,,2021,79448,,,/market-activity/stocks/megi
MEI,Methode Electronics Inc. Common Stock,$44.26,0.16,0.363%,1649521735.00,United States,,49591,Capital Goods,Electrical Products,/market-activity/stocks/mei
MET,MetLife Inc. Common Stock,$68.66,0.57,0.837%,57754058851.00,United States,2000,2964837,Finance,Life Insurance,/market-activity/stocks/met
MFA,MFA Financial Inc.,$4.50,-0.04,-0.881%,1984170587.00,United States,,2500646,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/mfa
MFC,Manulife Financial Corporation Common Stock,$21.07,0.06,0.286%,40931371240.00,Canada,,2438983,Technology,Advertising,/market-activity/stocks/mfc
MFD,Macquarie First Trust Global Common Stock,$9.99,0.00,0.00%,85388946.00,United States,2004,7495,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/mfd
MFG,Mizuho Financial Group Inc. Sponosred ADR (Japan),$2.76,-0.01,-0.361%,34978170000.00,Japan,,223454,Finance,Major Banks,/market-activity/stocks/mfg
MFGP,Micro Focus Intl PLC ADS each representing One Ord Sh,$6.26,0.11,1.789%,2101408745.00,,2017,367606,Technology,Computer Software: Prepackaged Software,/market-activity/stocks/mfgp
MFL,Blackrock MuniHoldings Investment Quality Fund Common Shares of Beneficial Interest,$13.355,0.025,0.188%,506103858.00,United States,1997,70409,Finance,Finance Companies,/market-activity/stocks/mfl
MFM,MFS Municipal Income Trust Common Stock,$6.50,0.01,0.154%,267719602.00,United States,1986,61749,Finance,Finance Companies,/market-activity/stocks/mfm
MFV,MFS Special Value Trust Common Stock,$6.56,0.0601,0.925%,47690104.00,United States,,1930,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/mfv
MG,Mistras Group Inc Common Stock,$6.67,-0.07,-1.039%,196486481.00,United States,2009,33477,Miscellaneous,Diversified Manufacture,/market-activity/stocks/mg
MGA,Magna International Inc. Common Stock,$82.46,0.64,0.782%,24800090401.00,Canada,,812723,Capital Goods,Auto Parts:O.E.M.,/market-activity/stocks/mga
MGF,MFS Government Markets Income Trust Common Stock,$4.1769,-0.0131,-0.313%,136109675.00,United States,1987,47166,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/mgf
MGM,MGM Resorts International Common Stock,$43.62,-0.54,-1.223%,20456028352.00,United States,,1910384,Consumer Services,Hotels/Resorts,/market-activity/stocks/mgm
